,Date,Code,Name,TCLOSE,HIGH,LOW,TOPEN,LCLOSE,CHG,PCHG,TURNOVER,VOTURNOVER,VATURNOVER,TCAP,MCAP
442,2017-05-16,000837,秦川机床,7.77,7.77,7.39,7.59,7.59,0.18,0.023715,0.024768,11929904.0,90721117.9,5387491970.7,3742617143.16
443,2017-05-15,000837,秦川机床,7.59,7.68,7.56,7.58,7.61,-0.02,-0.0026279999999999997,0.013237,6376101.0,48456012.65,5262685206.9,3655915587.72
444,2017-05-12,000837,秦川机床,7.61,7.72,7.46,7.64,7.69,-0.08,-0.010403,0.018035000000000002,8687052.0,66030865.4,5276552625.1,3665549093.88
445,2017-05-11,000837,秦川机床,7.69,7.8,7.32,7.77,7.86,-0.17,-0.021627999999999998,0.038805,18691354.0,142007742.4,5332022297.9,3704083118.52
446,2017-05-10,000837,秦川机床,7.86,8.2,7.86,8.14,8.12,-0.26,-0.03202,0.021521,10366100.0,83486800.4,5449895352.6,3785967920.88
447,2017-05-09,000837,秦川机床,8.12,8.15,8.0,8.01,8.0,0.12,0.015,0.017103,8238104.0,66609680.84,5630171789.2,3911203500.96
448,2017-05-08,000837,秦川机床,8.0,8.21,8.0,8.21,8.22,-0.22,-0.026764,0.020028,9647224.0,78298364.4,5546967280.0,3853402464.0
449,2017-05-05,000837,秦川机床,8.22,8.38,8.21,8.26,8.3,-0.08,-0.009639,0.015226,7333800.0,60803282.0,5699508880.2,3959371031.76
450,2017-05-04,000837,秦川机床,8.3,8.47,8.29,8.41,8.45,-0.15,-0.017751,0.020274,9765724.0,81737439.73,5754978553.0,3997905056.4
451,2017-05-03,000837,秦川机床,8.45,8.58,8.32,8.51,8.49,-0.04,-0.004711,0.022153999999999997,10671164.0,90096678.2,5858984189.5,4070156352.6
452,2017-05-02,000837,秦川机床,8.49,8.62,8.45,8.53,8.55,-0.06,-0.007018,0.020268,9762699.0,83032083.44,5886719025.9,4089423364.92
453,2017-04-28,000837,秦川机床,8.55,8.57,8.35,8.4,8.43,0.12,0.014235,0.02434,11723762.0,99242974.98,5928321280.5,4118323883.4
454,2017-04-27,000837,秦川机床,8.43,8.45,8.06,8.35,8.36,0.07,0.008373,0.031647,15243533.0,125893578.32,5845116771.3,4060522846.44
455,2017-04-26,000837,秦川机床,8.36,8.48,8.28,8.3,8.28,0.08,0.009661999999999999,0.022292999999999997,10738020.0,89905261.05,5796580807.6,4026805574.88
456,2017-04-25,000837,秦川机床,8.28,8.49,8.26,8.34,8.28,0.0,0.0,0.029304,14114978.0,118373252.38,5741111134.8,3988271550.24
457,2017-04-24,000837,秦川机床,8.28,8.77,8.2,8.72,8.8,-0.52,-0.059091,0.035799,17243526.0,145620477.9,5741111134.8,3988271550.24
458,2017-04-21,000837,秦川机床,8.8,8.96,8.77,8.8,8.84,-0.04,-0.004525,0.024905,11996316.0,106263364.21,6101664008.0,4238742710.4
459,2017-04-20,000837,秦川机床,8.84,9.16,8.78,9.09,9.11,-0.27,-0.029638,0.043943,21166487.0,189565419.7,6129398844.4,4258009722.72
460,2017-04-19,000837,秦川机床,9.11,9.34,8.97,9.34,9.35,-0.24,-0.025668000000000003,0.047240000000000004,22754408.0,207331111.65,6316608990.1,4388062055.88
461,2017-04-18,000837,秦川机床,9.35,10.08,9.29,9.91,10.0,-0.65,-0.065,0.095871,46178727.0,447279858.73,6483018008.5,4503664129.8
462,2017-04-17,000837,秦川机床,10.0,10.4,9.95,10.28,10.48,-0.48,-0.045801999999999995,0.09858800000000001,47487332.0,483590633.49,6933709100.0,4816753080.0
463,2017-04-14,000837,秦川机床,10.48,10.93,9.91,9.91,9.94,0.54,0.054326,0.18302600000000002,88158896.0,942289384.6,7266527136.8,5047957227.84
464,2017-04-13,000837,秦川机床,9.94,10.13,9.91,9.93,10.03,-0.09,-0.008973,0.030266,14578185.0,145612010.87,6892106845.4,4787852561.52
465,2017-04-12,000837,秦川机床,10.03,10.31,10.01,10.31,10.38,-0.35,-0.033719,0.049878,24024834.0,244403616.96,6954510227.3,4831203339.24
466,2017-04-11,000837,秦川机床,10.38,10.4,9.8,10.06,10.07,0.31,0.030785,0.084923,40905155.0,411811919.86,7197190045.8,4999789697.04
467,2017-04-10,000837,秦川机床,10.07,10.37,9.92,9.95,9.94,0.13,0.013078000000000001,0.067035,32289003.0,327596612.72,6982245063.7,4850470351.56
468,2017-04-07,000837,秦川机床,9.94,10.19,9.88,10.19,10.2,-0.26,-0.02549,0.05404899999999999,26034300.0,259702037.1,6892106845.4,4787852561.52
469,2017-04-06,000837,秦川机床,10.2,10.28,10.08,10.2,10.25,-0.05,-0.004878,0.057851,27865522.0,283305535.72,7072383282.0,4913088141.6
470,2017-04-05,000837,秦川机床,10.25,10.3,9.83,9.92,9.96,0.29,0.029116,0.074512,35890366.0,364368395.5,7107051827.5,4937171907.0
471,2017-03-31,000837,秦川机床,9.96,10.09,9.77,10.0,10.05,-0.09,-0.008955,0.074697,35979730.0,357324184.08,6905974263.6,4797486067.68
472,2017-03-30,000837,秦川机床,10.05,10.5,9.59,9.59,9.65,0.4,0.041451,0.136495,65746455.0,657164532.56,6968377645.5,4840836845.4
473,2017-03-29,000837,秦川机床,9.65,9.84,9.4,9.4,9.37,0.28,0.029883000000000003,0.065842,31714400.0,305906307.85,6691029281.5,4648166722.2
474,2017-03-28,000837,秦川机床,9.37,9.5,9.36,9.48,9.48,-0.11,-0.011603,0.015989,7701448.0,72521039.43,6496885426.7,4513297635.96
475,2017-03-27,000837,秦川机床,9.48,9.5,9.33,9.41,9.4,0.08,0.008511,0.024483,11792973.0,111102864.66,6573156226.8,4566281919.84
476,2017-03-24,000837,秦川机床,9.4,9.44,9.28,9.35,9.38,0.02,0.002132,0.024383,11744523.0,109922184.63,6517686554.0,4527747895.2
477,2017-03-23,000837,秦川机床,9.38,9.47,9.27,9.35,9.4,-0.02,-0.0021279999999999997,0.023090000000000003,11122001.0,104277464.21,6503819135.8,4518114389.04
478,2017-03-22,000837,秦川机床,9.4,9.57,9.31,9.55,9.64,-0.24,-0.024895999999999998,0.027961999999999997,13468656.0,127172027.7,6517686554.0,4527747895.2
479,2017-03-21,000837,秦川机床,9.64,9.78,9.57,9.68,9.71,-0.07,-0.007209,0.025175,12126063.0,117103278.99,6684095572.4,4643349969.12
480,2017-03-20,000837,秦川机床,9.71,9.74,9.55,9.56,9.62,0.09,0.009356,0.037874,18242970.0,175856611.8,6732631536.1,4677067240.68
481,2017-03-17,000837,秦川机床,9.62,10.0,9.51,9.51,9.51,0.11,0.011567000000000001,0.060147000000000006,28971521.0,283430171.95,6670228154.2,4633716462.96
482,2017-03-16,000837,秦川机床,9.51,9.58,9.4,9.4,9.42,0.09,0.009554,0.018189999999999998,8761572.0,83407680.08,6593957354.1,4580732179.08
483,2017-03-15,000837,秦川机床,9.42,9.56,9.4,9.51,9.6,-0.18,-0.01875,0.018836,9072939.0,85965072.6,6531553972.2,4537381401.36
484,2017-03-14,000837,秦川机床,9.6,9.64,9.39,9.45,9.45,0.15,0.015872999999999998,0.029245,14086644.0,134010829.0,6656360736.0,4624082956.8
485,2017-03-13,000837,秦川机床,9.45,9.48,9.27,9.41,9.4,0.05,0.005319000000000001,0.018523,8921901.0,83674789.42,6552355099.5,4551831660.6
486,2017-03-10,000837,秦川机床,9.4,9.52,9.36,9.43,9.43,-0.03,-0.003181,0.014173,6826807.0,64467148.09,6517686554.0,4527747895.2
487,2017-03-09,000837,秦川机床,9.43,9.58,9.33,9.55,9.59,-0.16,-0.016684,0.019913,9591657.0,90813429.28,6538487681.3,4542198154.44
488,2017-03-08,000837,秦川机床,9.59,9.67,9.43,9.52,9.55,0.04,0.004188,0.021823000000000002,10511761.0,100318934.5,6649427026.9,4619266203.72
489,2017-03-07,000837,秦川机床,9.55,9.68,9.54,9.63,9.64,-0.09,-0.009336,0.02198,10587003.0,101532123.78,6621692190.5,4599999191.4
490,2017-03-06,000837,秦川机床,9.64,9.66,9.42,9.48,9.39,0.25,0.026624,0.031453,15150091.0,145393613.44,6684095572.4,4643349969.12
491,2017-03-03,000837,秦川机床,9.39,9.44,9.28,9.34,9.38,0.01,0.001066,0.019919,9594613.0,89904922.55,6510752844.9,4522931142.12
492,2017-03-02,000837,秦川机床,9.38,9.85,9.37,9.78,9.75,-0.37,-0.037949000000000004,0.053510999999999996,25775094.0,246240043.59,6503819135.8,4518114389.04
493,2017-03-01,000837,秦川机床,9.75,9.85,9.71,9.72,9.76,-0.01,-0.0010249999999999999,0.025503,12284059.0,120036198.18,6760366372.5,4696334253.0
494,2017-02-28,000837,秦川机床,9.76,9.79,9.68,9.7,9.7,0.06,0.0061860000000000005,0.019843,9557770.0,93067539.3,6767300081.6,4701151006.08
495,2017-02-27,000837,秦川机床,9.7,9.95,9.67,9.95,9.98,-0.28,-0.028056,0.042238,20345061.0,198801485.41,6725697827.0,4672250487.6
496,2017-02-24,000837,秦川机床,9.98,10.05,9.86,9.96,9.94,0.04,0.004024,0.037303,17967757.0,178888980.23,6919841681.8,4807119573.84
497,2017-02-23,000837,秦川机床,9.94,10.2,9.83,10.07,10.14,-0.2,-0.019724,0.054501999999999995,26252113.0,261727962.43,6892106845.4,4787852561.52
498,2017-02-22,000837,秦川机床,10.14,10.53,10.03,10.16,10.15,-0.01,-0.000985,0.096447,46456112.0,475577194.14,7030781027.4,4884187623.12
499,2017-02-21,000837,秦川机床,10.15,10.35,9.87,9.99,10.03,0.12,0.011963999999999999,0.068444,32967581.0,332396522.81,7037714736.5,4889004376.2
500,2017-02-20,000837,秦川机床,10.03,10.08,9.63,9.7,9.78,0.25,0.025562,0.057563,27726517.0,273369908.29,6954510227.3,4831203339.24
501,2017-02-17,000837,秦川机床,9.78,9.94,9.65,9.71,9.76,0.02,0.002049,0.043427,20917567.0,204950688.11,6781167499.8,4710784512.24
502,2017-02-16,000837,秦川机床,9.76,9.84,9.56,9.6,9.64,0.12,0.012447999999999999,0.046046,22179171.0,215365363.53,6767300081.6,4701151006.08
503,2017-02-15,000837,秦川机床,9.64,10.11,9.61,10.04,10.11,-0.47,-0.046489,0.08766299999999999,42225164.0,416725147.67,6684095572.4,4643349969.12
504,2017-02-14,000837,秦川机床,10.11,10.45,9.73,9.74,9.8,0.31,0.031633,0.113238,54544119.0,553871822.23,7009979900.1,4869737363.88
505,2017-02-13,000837,秦川机床,9.8,9.97,9.72,9.72,9.76,0.04,0.004098,0.054498,26250538.0,258328351.58,6795034918.0,4720418018.4
506,2017-02-10,000837,秦川机床,9.76,10.17,9.75,10.07,9.98,-0.22,-0.022044,0.08756,42175662.0,416985116.64,6767300081.6,4701151006.08
507,2017-02-09,000837,秦川机床,9.98,10.48,9.46,9.54,9.53,0.45,0.047219,0.14941000000000002,71966868.0,726891017.09,6919841681.8,4807119573.84
508,2017-02-08,000837,秦川机床,9.53,9.76,9.26,9.26,9.38,0.15,0.015991,0.066252,31912024.0,301393047.46,6607824772.3,4590365685.24
509,2017-02-07,000837,秦川机床,9.38,9.58,9.08,9.09,9.12,0.26,0.028509000000000003,0.08152,39266148.0,368554801.17,6503819135.8,4518114389.04
510,2017-02-06,000837,秦川机床,9.12,9.12,8.92,9.03,9.02,0.1,0.011086,0.027548,13269230.0,119738236.96,6323542699.2,4392878808.96
511,2017-02-03,000837,秦川机床,9.02,9.17,9.0,9.02,9.01,0.01,0.00111,0.020243999999999998,9750993.0,88353862.52,6254205608.2,4344711278.16
512,2017-01-26,000837,秦川机床,9.01,9.15,9.0,9.07,9.11,-0.1,-0.010976999999999999,0.019924,9597040.0,86937842.7,6247271899.1,4339894525.08
513,2017-01-25,000837,秦川机床,9.11,9.14,8.94,9.06,9.06,0.05,0.005519,0.022224,10704549.0,97080404.15,6316608990.1,4388062055.88
514,2017-01-24,000837,秦川机床,9.06,9.31,9.02,9.27,9.3,-0.24,-0.025806,0.034739,16733010.0,152337313.6,6281940444.6,4363978290.48
515,2017-01-23,000837,秦川机床,9.3,9.45,9.22,9.31,9.29,0.01,0.001076,0.038565999999999996,18576051.0,172953680.58,6448349463.0,4479580364.4
516,2017-01-20,000837,秦川机床,9.29,9.48,9.06,9.11,9.15,0.14,0.015301,0.062051999999999996,29888850.0,277097109.56,6441415753.9,4474763611.32
517,2017-01-19,000837,秦川机床,9.15,9.28,8.88,9.09,9.24,-0.09,-0.00974,0.060396,29091415.0,264038073.87,6344343826.5,4407329068.2
518,2017-01-18,000837,秦川机床,9.24,9.85,8.82,8.85,8.95,0.29,0.032402,0.10594300000000001,51030269.0,477333758.72,6406747208.4,4450679845.92
519,2017-01-17,000837,秦川机床,8.95,8.97,8.41,8.5,8.65,0.3,0.034682,0.051436,24775376.0,216175852.98,6205669644.5,4310994006.6
520,2017-01-16,000837,秦川机床,8.65,9.25,8.15,9.01,9.03,-0.38,-0.042081999999999994,0.06463,31130889.0,276224886.07,5997658371.5,4166491414.2
521,2017-01-13,000837,秦川机床,9.03,9.26,8.9,9.2,9.3,-0.27,-0.029032,0.063801,30731587.0,278747544.38,6261139317.3,4349528031.24
522,2017-01-12,000837,秦川机床,9.3,9.54,9.12,9.53,9.52,-0.22,-0.023109,0.11109999999999999,53514195.0,498131628.79,6448349463.0,4479580364.4
523,2017-01-11,000837,秦川机床,9.52,9.52,8.62,8.62,8.65,0.87,0.100578,0.057382999999999997,27639889.0,259550931.28,6600891063.2,4585548932.16
524,2017-01-10,000837,秦川机床,8.65,8.84,8.62,8.82,8.81,-0.16,-0.018161,0.020295999999999998,9776310.0,85194806.04,5997658371.5,4166491414.2
525,2017-01-09,000837,秦川机床,8.81,8.91,8.69,8.7,8.73,0.08,0.009164,0.025558,12310761.0,108444503.46,6108597717.1,4243559463.48
526,2017-01-06,000837,秦川机床,8.73,8.79,8.54,8.66,8.68,0.05,0.0057599999999999995,0.024675,11885162.0,102997459.2,6053128044.3,4205025438.84
527,2017-01-05,000837,秦川机床,8.68,8.76,8.65,8.67,8.71,-0.03,-0.003444,0.016739,8062950.0,70123738.01,6018459498.8,4180941673.44
528,2017-01-04,000837,秦川机床,8.71,8.73,8.49,8.5,8.56,0.15,0.017523,0.027021000000000003,13015483.0,112779186.09,6039260626.1,4195391932.68
529,2017-01-03,000837,秦川机床,8.56,8.63,8.42,8.47,8.48,0.08,0.009434,0.018964,9134346.0,78059372.73,5935254989.6,4123140636.48
530,2016-12-30,000837,秦川机床,8.48,8.54,8.26,8.27,8.27,0.21,0.025393,0.022882,11021927.0,92748416.25,5879785316.8,4084606611.84
531,2016-12-29,000837,秦川机床,8.27,8.38,8.26,8.31,8.33,-0.06,-0.007203,0.009972,4803350.0,39833175.0,5734177425.7,3983454797.16
532,2016-12-28,000837,秦川机床,8.33,8.43,8.31,8.39,8.39,-0.06,-0.007150999999999999,0.009159,4411445.0,36956177.35,5775779680.3,4012355315.64
533,2016-12-27,000837,秦川机床,8.39,8.42,8.34,8.35,8.38,0.01,0.001193,0.007933,3821200.0,32004158.0,5817381934.9,4041255834.12
534,2016-12-26,000837,秦川机床,8.38,8.38,8.21,8.29,8.32,0.06,0.007212,0.009285999999999999,4472669.0,37047796.59,5810448225.8,4036439081.04
535,2016-12-23,000837,秦川机床,8.32,8.48,8.3,8.44,8.47,-0.15,-0.01771,0.011808,5687405.0,47602263.95,5768845971.2,4007538562.56
536,2016-12-22,000837,秦川机床,8.47,8.5,8.39,8.46,8.45,0.02,0.0023669999999999997,0.009943,4789059.0,40456228.08,5872851607.7,4079789858.76
537,2016-12-21,000837,秦川机床,8.45,8.46,8.38,8.42,8.4,0.05,0.005952,0.00996,4797503.0,40419965.27,5858984189.5,4070156352.6
538,2016-12-20,000837,秦川机床,8.4,8.46,8.35,8.43,8.47,-0.07,-0.008264,0.011236999999999999,5412394.0,45417005.96,5824315644.0,4046072587.2
539,2016-12-19,000837,秦川机床,8.47,8.55,8.3,8.33,8.34,0.13,0.015588,0.022616999999999998,10893909.0,92037014.86,5872851607.7,4079789858.76
540,2016-12-16,000837,秦川机床,8.34,8.42,8.26,8.29,8.28,0.06,0.007246,0.011857,5711075.0,47685958.93,5782713389.4,4017172068.72
541,2016-12-15,000837,秦川机床,8.28,8.33,8.17,8.18,8.18,0.1,0.012225,0.013611999999999999,6556793.0,54082420.96,5741111134.8,3988271550.24
542,2016-12-14,000837,秦川机床,8.18,8.28,8.16,8.21,8.25,-0.07,-0.008485,0.012543,6041730.0,49709659.74,5671774043.8,3940104019.44
543,2016-12-13,000837,秦川机床,8.25,8.34,8.15,8.3,8.3,-0.05,-0.006024000000000001,0.015233000000000002,7337128.0,60544349.53,5720310007.5,3973821291.0
544,2016-12-12,000837,秦川机床,8.3,8.7,8.22,8.68,8.68,-0.38,-0.043779000000000005,0.030217,14554669.0,122170068.99,5754978553.0,3997905056.4
545,2016-12-09,000837,秦川机床,8.68,8.76,8.63,8.76,8.75,-0.07,-0.008,0.01513,7287831.0,63333100.57,6018459498.8,4180941673.44
546,2016-12-08,000837,秦川机床,8.75,8.8,8.71,8.75,8.74,0.01,0.001144,0.015435,7434597.0,65088769.15,6066995462.5,4214658945.0
547,2016-12-07,000837,秦川机床,8.74,8.74,8.61,8.66,8.66,0.08,0.009238,0.017150000000000002,8260810.0,71731899.94,6060061753.4,4209842191.92
548,2016-12-06,000837,秦川机床,8.66,8.83,8.63,8.76,8.75,-0.09,-0.010286,0.021091000000000002,10159178.0,88579514.41,6004592080.6,4171308167.28
549,2016-12-05,000837,秦川机床,8.75,8.83,8.7,8.74,8.83,-0.08,-0.00906,0.014267,6872261.0,60347934.36,6066995462.5,4214658945.0
550,2016-12-02,000837,秦川机床,8.83,8.84,8.67,8.72,8.71,0.12,0.013777,0.027098,13052205.0,114436345.11,6122465135.3,4253192969.64
551,2016-12-01,000837,秦川机床,8.71,8.74,8.66,8.67,8.67,0.04,0.004614,0.01232,5934412.0,51637807.33,6039260626.1,4195391932.68
552,2016-11-30,000837,秦川机床,8.67,8.76,8.65,8.72,8.75,-0.08,-0.009143,0.018207,8769707.0,76167533.72,6011525789.7,4176124920.36
553,2016-11-29,000837,秦川机床,8.75,8.87,8.75,8.85,8.88,-0.13,-0.01464,0.020873,10054100.0,88532411.84,6066995462.5,4214658945.0
554,2016-11-28,000837,秦川机床,8.88,8.92,8.8,8.85,8.84,0.04,0.004525,0.017405,8383354.0,74357806.31,6157133680.8,4277276735.04
555,2016-11-25,000837,秦川机床,8.84,8.85,8.65,8.81,8.81,0.03,0.003405,0.020295999999999998,9775913.0,85640630.98,6129398844.4,4258009722.72
556,2016-11-24,000837,秦川机床,8.81,8.99,8.79,8.98,9.0,-0.19,-0.021111,0.041192,19841247.0,175718652.54,6108597717.1,4243559463.48
557,2016-11-23,000837,秦川机床,9.0,9.16,8.96,9.03,9.06,-0.06,-0.006623,0.027534999999999997,13262784.0,120182095.72,6240338190.0,4335077772.0
558,2016-11-22,000837,秦川机床,9.06,9.1,8.97,9.04,9.02,0.04,0.004435,0.027162000000000002,13083458.0,118307581.65,6281940444.6,4363978290.48
559,2016-11-21,000837,秦川机床,9.02,9.07,8.9,8.95,8.95,0.07,0.007821,0.029041,13988430.0,125970064.79,6254205608.2,4344711278.16
560,2016-11-18,000837,秦川机床,8.95,9.09,8.92,9.09,9.08,-0.13,-0.014317,0.038016,18311254.0,165130819.54,6205669644.5,4310994006.6
561,2016-11-17,000837,秦川机床,9.08,9.09,8.87,8.94,8.95,0.13,0.014525,0.044265,21321538.0,191744294.83,6295807862.8,4373611796.64
562,2016-11-16,000837,秦川机床,8.95,9.01,8.92,9.0,9.05,-0.1,-0.011049999999999999,0.031549,15196272.0,136109403.9,6205669644.5,4310994006.6
563,2016-11-15,000837,秦川机床,9.05,9.21,8.86,8.92,8.93,0.12,0.013438,0.063498,30585188.0,276974991.64,6275006735.5,4359161537.4
564,2016-11-14,000837,秦川机床,8.93,8.97,8.84,8.88,8.88,0.05,0.005631000000000001,0.032674,15738303.0,140072299.15,6191802226.3,4301360500.44
565,2016-11-11,000837,秦川机床,8.88,8.93,8.81,8.92,8.88,0.0,0.0,0.024607999999999998,11853257.0,105051207.8,6157133680.8,4277276735.04
566,2016-11-10,000837,秦川机床,8.88,8.98,8.8,8.9,8.8,0.08,0.009091,0.0355,17099548.0,151678561.16,6157133680.8,4277276735.04
567,2016-11-09,000837,秦川机床,8.8,8.92,8.6,8.73,8.73,0.07,0.008017999999999999,0.043378,20893885.0,183039367.82,6101664008.0,4238742710.4
568,2016-11-08,000837,秦川机床,8.73,8.77,8.65,8.69,8.66,0.07,0.008083,0.030581999999999998,14730806.0,128305155.68,6053128044.3,4205025438.84
569,2016-11-07,000837,秦川机床,8.66,8.89,8.6,8.89,9.03,-0.37,-0.040975000000000004,0.058836000000000006,28340011.0,246300668.38,6004592080.6,4171308167.28
570,2016-11-04,000837,秦川机床,9.03,9.17,9.0,9.1,9.13,-0.1,-0.010953,0.035369000000000005,17036456.0,154680968.48,6261139317.3,4349528031.24
571,2016-11-03,000837,秦川机床,9.13,9.4,8.98,9.01,9.06,0.07,0.007725999999999999,0.059126000000000005,28479393.0,261937101.7,6330476408.3,4397695562.04
572,2016-11-02,000837,秦川机床,9.06,9.22,9.05,9.11,9.17,-0.11,-0.011996,0.033781,16271394.0,148247700.88,6281940444.6,4363978290.48
573,2016-11-01,000837,秦川机床,9.17,9.18,9.08,9.08,9.08,0.09,0.009911999999999999,0.029291,14108825.0,128865105.08,6358211244.7,4416962574.36
574,2016-10-31,000837,秦川机床,9.08,9.33,8.99,9.3,9.23,-0.15,-0.016251,0.042556000000000004,20498215.0,186385418.46,6295807862.8,4373611796.64
575,2016-10-28,000837,秦川机床,9.23,9.56,9.21,9.56,9.64,-0.41,-0.042531,0.058798,28321413.0,265007138.55,6399813499.3,4445863092.84
576,2016-10-27,000837,秦川机床,9.64,9.73,9.45,9.45,9.4,0.24,0.025532,0.087119,41963063.0,403387111.02,6684095572.4,4643349969.12
577,2016-10-26,000837,秦川机床,9.4,9.44,9.22,9.37,9.35,0.05,0.005348,0.033666999999999996,16216694.0,151398423.7,6517686554.0,4527747895.2
578,2016-10-25,000837,秦川机床,9.35,9.48,9.3,9.43,9.5,-0.15,-0.015789,0.040174,19350959.0,181123543.43,6483018008.5,4503664129.8
579,2016-10-24,000837,秦川机床,9.5,9.6,9.35,9.35,9.39,0.11,0.011715,0.052153,25120722.0,238119784.88,6587023645.0,4575915426.0
580,2016-10-21,000837,秦川机床,9.39,9.63,9.19,9.39,9.41,-0.02,-0.002125,0.064475,31055832.0,292722391.25,6510752844.9,4522931142.12
581,2016-10-20,000837,秦川机床,9.41,9.64,9.4,9.59,9.6,-0.19,-0.019792,0.055330000000000004,26651288.0,252898661.19,6524620263.1,4532564648.28
582,2016-10-19,000837,秦川机床,9.6,9.9,9.52,9.56,9.63,-0.03,-0.003115,0.092256,44437485.0,431454630.02,6656360736.0,4624082956.8
583,2016-10-18,000837,秦川机床,9.63,9.69,9.33,9.52,9.52,0.11,0.011555,0.079235,38165364.0,362974578.34,6677161863.3,4638533216.04
584,2016-10-17,000837,秦川机床,9.52,9.85,9.45,9.6,9.61,-0.09,-0.009365,0.08506,40971235.0,394770028.8,6600891063.2,4585548932.16
585,2016-10-14,000837,秦川机床,9.61,9.92,9.47,9.78,10.03,-0.42,-0.041874,0.176282,84910515.0,822296121.05,6663294445.1,4628899709.88
586,2016-10-13,000837,秦川机床,10.03,10.03,9.13,9.16,9.12,0.91,0.099781,0.224715,108239735.0,1055321886.05,6954510227.3,4831203339.24
587,2016-10-12,000837,秦川机床,9.12,9.32,8.93,9.32,8.47,0.65,0.076741,0.121729,58633872.0,537404710.45,6323542699.2,4392878808.96
588,2016-10-11,000837,秦川机床,8.47,8.49,8.3,8.35,8.34,0.13,0.015588,0.018236000000000002,8783821.0,73715960.37,5872851607.7,4079789858.76
589,2016-10-10,000837,秦川机床,8.34,8.35,8.22,8.27,8.17,0.17,0.020808,0.01076,5182774.0,42968332.47,5782713389.4,4017172068.72
590,2016-09-30,000837,秦川机床,8.17,8.18,8.08,8.08,8.11,0.06,0.007398,0.0070750000000000006,3407860.0,27767070.4,5664840334.7,3935287266.36
591,2016-09-29,000837,秦川机床,8.11,8.16,8.09,8.1,8.12,-0.01,-0.001232,0.009779,4710186.0,38289567.99,5623238080.1,3906386747.88
592,2016-09-28,000837,秦川机床,8.12,8.21,8.11,8.13,8.13,-0.01,-0.00123,0.006515,3138173.0,25551736.8,5630171789.2,3911203500.96
593,2016-09-27,000837,秦川机床,8.13,8.14,8.06,8.06,8.12,0.01,0.001232,0.009851,4744792.0,38409166.15,5637105498.3,3916020254.04
594,2016-09-26,000837,秦川机床,8.12,8.3,8.11,8.3,8.29,-0.17,-0.020507,0.011741,5655539.0,46353468.41,5630171789.2,3911203500.96
595,2016-09-23,000837,秦川机床,8.29,8.36,8.28,8.33,8.33,-0.04,-0.004802,0.006522,3141400.0,26112848.66,5748044843.9,3993088303.32
596,2016-09-22,000837,秦川机床,8.33,8.46,8.31,8.42,8.31,0.02,0.002407,0.009675,4660061.0,39024768.1,5775779680.3,4012355315.64
597,2016-09-21,000837,秦川机床,8.31,8.35,8.3,8.34,8.31,0.0,0.0,0.005395,2598630.0,21628183.28,5761912262.1,4002721809.48
598,2016-09-20,000837,秦川机床,8.31,8.35,8.28,8.34,8.35,-0.04,-0.00479,0.00635,3058547.0,25421440.64,5761912262.1,4002721809.48
599,2016-09-19,000837,秦川机床,8.35,8.37,8.29,8.29,8.26,0.09,0.010896,0.008569,4127334.0,34371477.6,5789647098.5,4021988821.8
600,2016-09-14,000837,秦川机床,8.26,8.3,8.21,8.25,8.28,-0.02,-0.002415,0.005938,2860250.0,23639258.97,5727243716.6,3978638044.08
601,2016-09-13,000837,秦川机床,8.28,8.3,8.21,8.26,8.21,0.07,0.008526,0.007627,3673886.0,30344655.78,5741111134.8,3988271550.24
602,2016-09-12,000837,秦川机床,8.21,8.36,8.21,8.28,8.45,-0.24,-0.028401999999999997,0.01591,7663619.0,63445306.76,5692575171.1,3954554278.68
603,2016-09-09,000837,秦川机床,8.45,8.57,8.44,8.55,8.55,-0.1,-0.011696,0.013729,6612843.0,56296586.35,5858984189.5,4070156352.6
604,2016-09-08,000837,秦川机床,8.55,8.55,8.43,8.48,8.48,0.07,0.008255,0.017462,8410881.0,71549186.6,5928321280.5,4118323883.4
605,2016-09-07,000837,秦川机床,8.48,8.56,8.44,8.44,8.48,0.0,0.0,0.015744,7583485.0,64537970.4,5879785316.8,4084606611.84
606,2016-09-06,000837,秦川机床,8.48,8.5,8.35,8.37,8.33,0.15,0.018007,0.017237,8302762.0,70047275.62,5879785316.8,4084606611.84
607,2016-09-05,000837,秦川机床,8.33,8.4,8.31,8.31,8.34,-0.01,-0.001199,0.008451,4070875.0,34003291.33,5775779680.3,4012355315.64
608,2016-09-02,000837,秦川机床,8.34,8.38,8.26,8.32,8.36,-0.02,-0.002392,0.009725000000000001,4684316.0,38995033.21,5782713389.4,4017172068.72
609,2016-09-01,000837,秦川机床,8.36,8.46,8.36,8.43,8.43,-0.07,-0.008304,0.012474,6008619.0,50592046.3,5796580807.6,4026805574.88
610,2016-08-31,000837,秦川机床,8.43,8.5,8.39,8.5,8.51,-0.08,-0.009401,0.012498,6019804.0,50691714.0,5845116771.3,4060522846.44
611,2016-08-30,000837,秦川机床,8.51,8.53,8.38,8.41,8.4,0.11,0.013095,0.014328,6901513.0,58299908.54,5900586444.1,4099056871.08
612,2016-08-29,000837,秦川机床,8.4,8.43,8.35,8.37,8.37,0.03,0.003584,0.007451,3589155.0,30118690.34,5824315644.0,4046072587.2
613,2016-08-26,000837,秦川机床,8.37,8.45,8.36,8.38,8.38,-0.01,-0.001193,0.010901000000000001,5250832.0,44140772.04,5803514516.7,4031622327.96
